text,target,language,Domain
"Athari mbaya za kwanza kwa 'Maharamia wa Karibea 5' huko CinemaCon ""Walt Disney Studios ilifunua mpango wa nne katika mpango wao wa"" Maharamia wa Karibiani ""Wanaume Wafu Hawasemi Hadithi"" Jumatano usiku kwenye uwanja wa CinemaCon huko Las Vegas. Mitazamo ya awali kutoka kwa wale walihudhuria ikiwa ni pamoja na wamiliki wa vyombo vya habari na waonyeshaji walikuwa wengi hasi, wakilaani kurudi kwa fomu ya Franchise na VFX mbaya. Mapitio rasmi yamesimamishwa hadi Mei 22. Filamu ya kuogelea inaona kurudi kwa Johnny Depp kama Kapteni Jack Sparrow na Geoffrey Rush kama Barbossa na kuanzisha mkutano mpya wa vijana pamoja na Brenton Thwaites na Kaya Scodelario. Javier Bardem anacheza villain mzaliwa wa kulipiza kisasi kwani wote wanatafuta tukio la Poseidon kwenye bahari ya juu.Orlando Bloom anarudi kama Will Sparrow ambaye hajawahi kuwa katika filamu ya ""Maharamia"" tangu 2007 ""Mwisho wa Dunia. """" Wanaume Waliokufa Hawasemi Hadithi ""ni filamu ya kwanza ya"" Maharamia ""tangu mwaka wa 2011"" On Stranger Tides ""na ya kwanza kuelekezwa na Joachim R? Nning na Espen Sandberg. Hadi leo Franchise ina jumla ed zaidi ya bilioni 3.73 ulimwenguni kote kwa studio hiyo na kuna shinikizo kwenye filamu hii ya nne kuendelea na mafanikio makubwa ya filamu za zamani wakati huo huo ukikomboa sifa zake za kudorora. """,1,Swahili,Entertainment
"Biden: Trump disadap, tetapi tidak oleh AS Joe Biden mengatakan Presiden Donald Trump memang, disadap tetapi tidak oleh AS. Dia menawarkan bukti yang disiapkan oleh Departemen Kehakiman bahwa pada kenyataannya, Obama tidak memesan penyadapan Trump Tower, tetapi menemukan bukti teknologi Rusia tertinggal di lemari utilitas dekat ruang bawah tanah Trump Tower. Mantan wakil presiden itu berkata, ""Mengingat kuatnya bukti fisik ini, Presiden Trump dibenarkan dalam klaimnya bahwa ia disadap, tetapi mungkin tidak dengan cara yang ia inginkan."" Obama, melalui juru bicara, membantah bahwa ia menyadap Trump Tower setelah presiden saat ini menciak tuduhan itu. Direktur FBI James Comey minggu ini juga bersaksi bahwa tidak ada bukti bahwa pemerintahan Obama mengawasi Trump selama pemilihan umum 2016, tetapi mengakui adanya kemungkinan perangkat Rusia yang ditanam di ruang bawah tanah Trump Tower.",1,Indonesian,Politics
Adventure & Romance! Inside 95-Year-Old Betty hite's Bucket List Betty hite is planning to quit TV acting at 95 to check items off her bucket list!,1,English,Unknown
Brad Pitt được cho là đang hẹn hò với Công chúa Charlotte của Monaco Tìm hiểu nội dung của 'câu chuyện tình yêu' bị cáo buộc tại đây,1,Vietnamese,Celebrity
"Apakah Chris Pratt Anna Faris Hamil dengan Bayi 2? Seolah-olah mereka tidak bisa lebih sempurna lagi, sebuah laporan baru mengklaim bahwa Anna Faris dan Chris Pratt sedang memperluas keluarga mereka yang terdiri dari tiga orang menjadi keluarga yang terdiri dari empat orang.",1,Indonesian,Celebrity
"Hadithi ya Jalada: Angelina Jolie Solo Kuna Angelina Jolie ambaye sasa ni mama moja - anayesimamia machafuko ya kila siku ya watoto sita, na msiba wa mgawanyiko wake kutoka kwa Brad Pitt- na kuna Angelina Jolie ambaye sinema yake ya hivi karibuni, ya msingi wa Netflix juu ya mauaji ya Kambogia ni pia asante kwa taifa lililomubadilisha. Katika jumba lake jipya la LA, Jolie anaonyesha mvutano kati ya wawili wa Angelinas na sababu maisha yake hayatakuwa ya kawaida.",0,Swahili,Celebrity
Melania's camp denies US eekly's 'separate bed' report Melania Trump has issued her own executive order: She refuses to share a bed with Donald Trump.,0,English,Unknown
"Miami Open: Novak Djokovic kết hợp với Andy Murray khi bị chấn thương khuỷu tay Số hai thế giới Novak Djokovic đã rút khỏi Miami Open tuần tới vì chấn thương khuỷu tay. Người Serb 29 tuổi là tên tuổi lớn thứ hai rút lui khỏi sự kiện này sau khi số một thế giới Andy Murray cũng làm như vậy vì lý do tương tự. Nhà vô địch bảo vệ Djokovic đã xin lỗi những người hâm mộ đã mua vé để xem anh ấy chơi ở Miami. Anh đã thua Nick Nickgios của Úc trong các set liên tiếp trong 16 trận gần nhất tại Indian Wells tuần trước. ""Bác sĩ của tôi đã khuyên không nên chơi vì chấn thương khuỷu tay của tôi mà tôi tiếp tục trong nhiều tháng trở nên tồi tệ hơn trong tuần qua. Tôi sẽ làm mọi thứ trong khả năng của mình để phục hồi và làm tất cả các liệu pháp cần thiết để có thể trở lại tòa án sớm nhất có thể."" Briton Murray sẽ mở rộng vị trí dẫn đầu của mình ở đầu bảng xếp hạng thế giới lên hơn 4.000 điểm vì Djokovic sẽ mất số điểm anh kiếm được từ chiến thắng ở Miami năm ngoái. Scot sẽ dẫn đầu Serb thêm 3 090 điểm vào thứ Hai - nhưng điều đó sẽ tăng lên hơn 4 045 điểm vào đầu tháng tới.",0,Vietnamese,Sports
Nghỉ hưu sớm? Kanye est đang rời xa khỏi ánh đèn sân khấu Nhà sản xuất hit 'Nổi tiếng' được cho là đang có kế hoạch bước ra khỏi ánh đèn sân khấu trong một khoảng thời gian không xác định.,1,Vietnamese,Celebrity
"Jennifer Aniston, Diva? Aktris Dikabarkan Akan 'Tidak Dapat Disentuh' Di Set, Tidak Bersosialisasi (LAPORAN) Mungkinkah mantan ""Teman"" ini kurang ramah dalam kehidupan nyata? Rumor mengatakan itu yang terjadi.",0,Indonesian,Celebrity
"Netflix đang thử nghiệm quảng cáo và người xem đang ghét nó Trong nỗ lực tạo thêm doanh thu và giữ giá thấp hàng tháng, Netflix đang thử nghiệm thêm quảng cáo vào các luồng của nó. Người phát ngôn của Netflix Smita Saran cho biết tính năng này là một trong ""hàng trăm"" thử nghiệm AB mà công ty tiến hành mỗi năm để thử các tính năng mới. ""Nếu chúng tôi đi theo con đường này, chúng tôi có kế hoạch triển khai nút 'Bỏ qua thương mại' sẽ được bật nếu người dùng trả thêm 3 'Phí bỏ qua quảng cáo'. Mặc dù chúng tôi hiểu rằng nhiều người xem của chúng tôi yêu thích Netflix vì thiếu của quảng cáo, chúng tôi cảm thấy đây là một lựa chọn tốt để bù đắp chi phí nội dung tăng cao.",1,Vietnamese,Technology
"ओबामा प्रशासन हाई स्कूल में प्रवेश करने वाले बच्चों के लिए नया नियम निर्धारित करता है ओबामा प्रशासन ने पिछले सप्ताह एक प्रस्ताव पेश किया, जिसमें सभी आने वाले नए लोगों को कक्षाओं में जाने से पहले पृष्ठभूमि की जाँच से गुजरना होगा। यह हिंसा और स्कूल की बदमाशी को रोकने की कोशिश में है जो हमारे स्कूलों की दुर्दशा कर रही है। जो छात्र इन पृष्ठभूमि की जाँच में विफल रहते हैं, उन्हें वैकल्पिक स्कूलों में भाग लेने की आवश्यकता होगी। अगले सप्ताह की शुरुआत में विधेयक को कांग्रेस के समक्ष ले जाया जाएगा और यदि अनुमोदित हो तो इसे तुरंत लागू किया जाएगा।",1,Hindi,Education
"Kim, Kourtney Khloe Kardashian Asherehekee Cinco de Mayo katika LA Dada za Kardashian wana sherehe ya Cinco de Mayo",0,Swahili,Celebrity
"रौना ग्रेफ, ट्रम्प के गेटकीपर Rhona GRaff, लंबे समय से ट्रम्प के सहयोगी और मित्र व्हाइट हाउस के लिए एक सीधी रेखा है। Rhona दशकों से ट्रम्प को अपने शांत सलाह और कैलेंडर सुझाव दे रहा है, और उनके अध्यक्ष होने के बावजूद, यह बंद होने की संभावना नहीं है। इस रहस्योद्घाटन ने कई शक्तिशाली न्यूयॉर्क व्यापार लोगों को रोना से दोस्ती करने के लिए प्रेरित किया है, संभवतः उनके कनेक्शन का उपयोग करने के इरादे से। केन लैंगोन, निवेशक ने हाल ही में टिप्पणी की ""Rhona एक अद्भुत महिला है, लेकिन इससे भी महत्वपूर्ण बात यह है कि वह व्हाइट हाउस के अद्भुत कनेक्शन वाली महिला है।""",1,Hindi,Politics
